query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
146,1,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
146,2,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
146,3,103,@4864.000@7424.000@synthetic_geotiff@000125.png,2968.75,4531.25,
146,4,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
146,5,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
146,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
146,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
146,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
146,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
146,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
146,11,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
146,12,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
146,13,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
146,14,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
146,15,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
147,1,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
147,2,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
147,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
147,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
147,5,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
147,6,52,@2816.000@2304.000@synthetic_geotiff@000059.png,1718.75,1406.25,
147,7,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
147,8,53,@2816.000@2816.000@synthetic_geotiff@000060.png,1718.75,1718.75,
147,9,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
147,10,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
147,11,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
147,12,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
147,13,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
147,14,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
147,15,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
148,1,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
148,2,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
148,3,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
148,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
148,5,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
148,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
148,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
148,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
148,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
148,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
148,11,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
148,12,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
148,13,103,@4864.000@7424.000@synthetic_geotiff@000125.png,2968.75,4531.25,
148,14,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
148,15,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
149,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
149,2,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
149,3,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
149,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
149,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
149,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
149,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
149,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
149,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
149,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
149,11,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
149,12,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
149,13,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
149,14,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
149,15,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
150,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
150,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
150,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
150,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
150,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
150,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
150,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
150,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
150,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
150,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
150,11,75,@3840.000@2304.000@synthetic_geotiff@000087.png,2343.75,1406.25,
150,12,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
150,13,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
150,14,76,@3840.000@2816.000@synthetic_geotiff@000088.png,2343.75,1718.75,
150,15,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
151,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
151,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
151,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
151,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
151,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
151,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
151,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
151,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
151,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
151,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
151,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
151,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
151,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
151,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
151,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
152,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
152,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
152,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
152,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
152,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
152,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
152,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
152,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
152,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
152,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
152,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
152,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
152,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
152,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
152,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
153,1,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
153,2,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
153,3,141,@6912.000@3840.000@synthetic_geotiff@000174.png,4218.75,2343.75,
153,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
153,5,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
153,6,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
153,7,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
153,8,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
153,9,122,@5888.000@4352.000@synthetic_geotiff@000147.png,3593.75,2656.25,
153,10,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
153,11,153,@7424.000@5376.000@synthetic_geotiff@000191.png,4531.25,3281.25,
153,12,152,@7424.000@4864.000@synthetic_geotiff@000190.png,4531.25,2968.75,
153,13,195,@7424.000@5888.000@synthetic_geotiff@000192.png,4531.25,3593.75,
153,14,143,@6912.000@5376.000@synthetic_geotiff@000177.png,4218.75,3281.25,
153,15,142,@6912.000@4864.000@synthetic_geotiff@000176.png,4218.75,2968.75,
154,1,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
154,2,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
154,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
154,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
154,5,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
154,6,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
154,7,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
154,8,195,@7424.000@5888.000@synthetic_geotiff@000192.png,4531.25,3593.75,
154,9,155,@7424.000@6912.000@synthetic_geotiff@000194.png,4531.25,4218.75,
154,10,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
154,11,52,@2816.000@2304.000@synthetic_geotiff@000059.png,1718.75,1406.25,
154,12,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
154,13,53,@2816.000@2816.000@synthetic_geotiff@000060.png,1718.75,1718.75,
154,14,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
154,15,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
155,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
155,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
155,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
155,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
155,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
155,6,155,@7424.000@6912.000@synthetic_geotiff@000194.png,4531.25,4218.75,
155,7,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
155,8,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
155,9,156,@7424.000@7424.000@synthetic_geotiff@000195.png,4531.25,4531.25,
155,10,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
155,11,93,@4864.000@1792.000@synthetic_geotiff@000114.png,2968.75,1093.75,
155,12,92,@4864.000@1280.000@synthetic_geotiff@000113.png,2968.75,781.25,
155,13,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
155,14,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
155,15,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
156,1,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
156,2,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
156,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
156,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
156,5,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
156,6,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
156,7,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
156,8,82,@4352.000@1280.000@synthetic_geotiff@000099.png,2656.25,781.25,
156,9,93,@4864.000@1792.000@synthetic_geotiff@000114.png,2968.75,1093.75,
156,10,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
156,11,156,@7424.000@7424.000@synthetic_geotiff@000195.png,4531.25,4531.25,
156,12,193,@6912.000@7424.000@synthetic_geotiff@000181.png,4218.75,4531.25,
156,13,155,@7424.000@6912.000@synthetic_geotiff@000194.png,4531.25,4218.75,
156,14,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
156,15,137,@6400.000@7424.000@synthetic_geotiff@000167.png,3906.25,4531.25,
157,1,157,@768.000@2816.000@synthetic_geotiff@000004.png,468.75,1718.75,
157,2,3,@768.000@2304.000@synthetic_geotiff@000003.png,468.75,1406.25,
157,3,4,@768.000@3328.000@synthetic_geotiff@000005.png,468.75,2031.25,
157,4,16,@1280.000@2816.000@synthetic_geotiff@000018.png,781.25,1718.75,
157,5,15,@1280.000@2304.000@synthetic_geotiff@000017.png,781.25,1406.25,
157,6,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
157,7,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
157,8,67,@3328.000@3328.000@synthetic_geotiff@000075.png,2031.25,2031.25,
157,9,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
157,10,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
157,11,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
157,12,30,@1792.000@3840.000@synthetic_geotiff@000034.png,1093.75,2343.75,
157,13,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
157,14,41,@2304.000@3328.000@synthetic_geotiff@000047.png,1406.25,2031.25,
157,15,43,@2304.000@4352.000@synthetic_geotiff@000049.png,1406.25,2656.25,
158,1,158,@1280.000@1792.000@synthetic_geotiff@000016.png,781.25,1093.75,
158,2,2,@768.000@1792.000@synthetic_geotiff@000002.png,468.75,1093.75,
158,3,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
158,4,15,@1280.000@2304.000@synthetic_geotiff@000017.png,781.25,1406.25,
158,5,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
158,6,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
158,7,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
158,8,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
158,9,160,@2304.000@1280.000@synthetic_geotiff@000043.png,1406.25,781.25,
158,10,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
158,11,17,@1280.000@3328.000@synthetic_geotiff@000019.png,781.25,2031.25,
158,12,4,@768.000@3328.000@synthetic_geotiff@000005.png,468.75,2031.25,
158,13,29,@1792.000@3328.000@synthetic_geotiff@000033.png,1093.75,2031.25,
158,14,18,@1280.000@3840.000@synthetic_geotiff@000020.png,781.25,2343.75,
158,15,16,@1280.000@2816.000@synthetic_geotiff@000018.png,781.25,1718.75,
159,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
159,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
159,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
159,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
159,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
159,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
159,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
159,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
159,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
159,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
159,11,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
159,12,27,@1792.000@2304.000@synthetic_geotiff@000031.png,1093.75,1406.25,
159,13,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
159,14,38,@2304.000@1792.000@synthetic_geotiff@000044.png,1406.25,1093.75,
159,15,158,@1280.000@1792.000@synthetic_geotiff@000016.png,781.25,1093.75,
160,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
160,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
160,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
160,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
160,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
160,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
160,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
160,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
160,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
160,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
160,11,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
160,12,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
160,13,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
160,14,160,@2304.000@1280.000@synthetic_geotiff@000043.png,1406.25,781.25,
160,15,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
161,1,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
161,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
161,3,56,@2816.000@4864.000@synthetic_geotiff@000064.png,1718.75,2968.75,
161,4,43,@2304.000@4352.000@synthetic_geotiff@000049.png,1406.25,2656.25,
161,5,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
161,6,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
161,7,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
161,8,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
161,9,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
161,10,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
161,11,44,@2304.000@4864.000@synthetic_geotiff@000050.png,1406.25,2968.75,
161,12,56,@2816.000@4864.000@synthetic_geotiff@000064.png,1718.75,2968.75,
161,13,45,@2304.000@5376.000@synthetic_geotiff@000051.png,1406.25,3281.25,
161,14,43,@2304.000@4352.000@synthetic_geotiff@000049.png,1406.25,2656.25,
161,15,32,@1792.000@4864.000@synthetic_geotiff@000036.png,1093.75,2968.75,
162,1,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
162,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
162,3,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
162,4,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
162,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
162,6,48,@2304.000@7424.000@synthetic_geotiff@000055.png,1406.25,4531.25,
162,7,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
162,8,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
162,9,37,@1792.000@7424.000@synthetic_geotiff@000041.png,1093.75,4531.25,
162,10,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
162,11,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
162,12,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
162,13,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
162,14,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
162,15,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
163,1,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
163,2,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
163,3,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
163,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
163,5,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
163,6,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
163,7,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
163,8,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
163,9,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
163,10,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
163,11,48,@2304.000@7424.000@synthetic_geotiff@000055.png,1406.25,4531.25,
163,12,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
163,13,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
163,14,37,@1792.000@7424.000@synthetic_geotiff@000041.png,1093.75,4531.25,
163,15,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
164,1,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
164,2,76,@3840.000@2816.000@synthetic_geotiff@000088.png,2343.75,1718.75,
164,3,67,@3328.000@3328.000@synthetic_geotiff@000075.png,2031.25,2031.25,
164,4,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
164,5,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
164,6,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
164,7,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
164,8,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
164,9,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
164,10,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
164,11,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
164,12,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
164,13,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
164,14,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
164,15,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
165,1,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
165,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
165,3,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
165,4,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
165,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
165,6,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
165,7,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
165,8,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
165,9,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
165,10,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
165,11,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
165,12,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
165,13,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
165,14,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
165,15,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
166,1,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
166,2,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
166,3,95,@4864.000@2816.000@synthetic_geotiff@000116.png,2968.75,1718.75,
166,4,76,@3840.000@2816.000@synthetic_geotiff@000088.png,2343.75,1718.75,
166,5,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
166,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
166,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
166,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
166,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
166,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
166,11,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
166,12,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
166,13,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
166,14,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
166,15,135,@6400.000@6400.000@synthetic_geotiff@000165.png,3906.25,3906.25,
167,1,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
167,2,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
167,3,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
167,4,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
167,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
167,6,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
167,7,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
167,8,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
167,9,95,@4864.000@2816.000@synthetic_geotiff@000116.png,2968.75,1718.75,
167,10,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
