query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
556,@45000.000@13000.000@synthetic_query@z16@r22@c06.png,3,1152,@44000.000@6000.000@grid1@z16@r21@c02.png,0.299410343170166,False,45000.0,13000.0,44000.0,6000.0
556,@45000.000@13000.000@synthetic_query@z16@r22@c06.png,4,581,@47000.000@13000.000@grid0@z16@r23@c06.png,0.3179083466529846,False,45000.0,13000.0,47000.0,13000.0
556,@45000.000@13000.000@synthetic_query@z16@r22@c06.png,5,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.3595772981643677,False,45000.0,13000.0,14000.0,22000.0
557,@45000.000@15000.000@synthetic_query@z16@r22@c07.png,1,718,@8000.000@38000.000@grid1@z16@r03@c18.png,0.3902759552001953,False,45000.0,15000.0,8000.0,38000.0
557,@45000.000@15000.000@synthetic_query@z16@r22@c07.png,2,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.3948366045951843,False,45000.0,15000.0,12000.0,40000.0
557,@45000.000@15000.000@synthetic_query@z16@r22@c07.png,3,119,@9000.000@39000.000@grid0@z16@r04@c19.png,0.39879894256591797,False,45000.0,15000.0,9000.0,39000.0
557,@45000.000@15000.000@synthetic_query@z16@r22@c07.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.41731929779052734,False,45000.0,15000.0,6000.0,18000.0
557,@45000.000@15000.000@synthetic_query@z16@r22@c07.png,5,149,@11000.000@49000.000@grid0@z16@r05@c24.png,0.42037802934646606,False,45000.0,15000.0,11000.0,49000.0
558,@45000.000@17000.000@synthetic_query@z16@r22@c08.png,1,1190,@46000.000@32000.000@grid1@z16@r22@c15.png,0.38239678740501404,False,45000.0,17000.0,46000.0,32000.0
558,@45000.000@17000.000@synthetic_query@z16@r22@c08.png,2,1114,@40000.000@30000.000@grid1@z16@r19@c14.png,0.3851598799228668,False,45000.0,17000.0,40000.0,30000.0
558,@45000.000@17000.000@synthetic_query@z16@r22@c08.png,3,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.39315658807754517,False,45000.0,17000.0,42000.0,30000.0
558,@45000.000@17000.000@synthetic_query@z16@r22@c08.png,4,435,@35000.000@21000.000@grid0@z16@r17@c10.png,0.40504488348960876,False,45000.0,17000.0,35000.0,21000.0
558,@45000.000@17000.000@synthetic_query@z16@r22@c08.png,5,487,@39000.000@25000.000@grid0@z16@r19@c12.png,0.40926820039749146,False,45000.0,17000.0,39000.0,25000.0
559,@45000.000@19000.000@synthetic_query@z16@r22@c09.png,1,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.3874930143356323,False,45000.0,19000.0,42000.0,30000.0
559,@45000.000@19000.000@synthetic_query@z16@r22@c09.png,2,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.4173610210418701,False,45000.0,19000.0,32000.0,26000.0
559,@45000.000@19000.000@synthetic_query@z16@r22@c09.png,3,1190,@46000.000@32000.000@grid1@z16@r22@c15.png,0.41820287704467773,False,45000.0,19000.0,46000.0,32000.0
559,@45000.000@19000.000@synthetic_query@z16@r22@c09.png,4,1163,@44000.000@28000.000@grid1@z16@r21@c13.png,0.42407357692718506,False,45000.0,19000.0,44000.0,28000.0
559,@45000.000@19000.000@synthetic_query@z16@r22@c09.png,5,1140,@42000.000@32000.000@grid1@z16@r20@c15.png,0.4265255928039551,False,45000.0,19000.0,42000.0,32000.0
560,@45000.000@21000.000@synthetic_query@z16@r22@c10.png,1,224,@17000.000@49000.000@grid0@z16@r08@c24.png,0.6205761432647705,False,45000.0,21000.0,17000.0,49000.0
560,@45000.000@21000.000@synthetic_query@z16@r22@c10.png,2,247,@19000.000@45000.000@grid0@z16@r09@c22.png,0.6273062229156494,False,45000.0,21000.0,19000.0,45000.0
560,@45000.000@21000.000@synthetic_query@z16@r22@c10.png,3,199,@15000.000@49000.000@grid0@z16@r07@c24.png,0.6429413557052612,False,45000.0,21000.0,15000.0,49000.0
560,@45000.000@21000.000@synthetic_query@z16@r22@c10.png,4,560,@45000.000@21000.000@grid0@z16@r22@c10.png,0.6457211971282959,True,45000.0,21000.0,45000.0,21000.0
560,@45000.000@21000.000@synthetic_query@z16@r22@c10.png,5,823,@16000.000@48000.000@grid1@z16@r07@c23.png,0.6469438076019287,False,45000.0,21000.0,16000.0,48000.0
561,@45000.000@23000.000@synthetic_query@z16@r22@c11.png,1,561,@45000.000@23000.000@grid0@z16@r22@c11.png,0.5086849927902222,True,45000.0,23000.0,45000.0,23000.0
561,@45000.000@23000.000@synthetic_query@z16@r22@c11.png,2,1136,@42000.000@24000.000@grid1@z16@r20@c11.png,0.6025130152702332,False,45000.0,23000.0,42000.0,24000.0
561,@45000.000@23000.000@synthetic_query@z16@r22@c11.png,3,1185,@46000.000@22000.000@grid1@z16@r22@c10.png,0.604584813117981,True,45000.0,23000.0,46000.0,22000.0
561,@45000.000@23000.000@synthetic_query@z16@r22@c11.png,4,560,@45000.000@21000.000@grid0@z16@r22@c10.png,0.6452372074127197,False,45000.0,23000.0,45000.0,21000.0
561,@45000.000@23000.000@synthetic_query@z16@r22@c11.png,5,536,@43000.000@23000.000@grid0@z16@r21@c11.png,0.6568147540092468,False,45000.0,23000.0,43000.0,23000.0
562,@45000.000@25000.000@synthetic_query@z16@r22@c12.png,1,588,@47000.000@27000.000@grid0@z16@r23@c13.png,0.51967453956604,False,45000.0,25000.0,47000.0,27000.0
562,@45000.000@25000.000@synthetic_query@z16@r22@c12.png,2,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.5258059501647949,False,45000.0,25000.0,39000.0,23000.0
562,@45000.000@25000.000@synthetic_query@z16@r22@c12.png,3,1236,@50000.000@24000.000@grid1@z16@r24@c11.png,0.5280123949050903,False,45000.0,25000.0,50000.0,24000.0
562,@45000.000@25000.000@synthetic_query@z16@r22@c12.png,4,1238,@50000.000@28000.000@grid1@z16@r24@c13.png,0.5334285497665405,False,45000.0,25000.0,50000.0,28000.0
562,@45000.000@25000.000@synthetic_query@z16@r22@c12.png,5,511,@41000.000@23000.000@grid0@z16@r20@c11.png,0.5335836410522461,False,45000.0,25000.0,41000.0,23000.0
563,@45000.000@27000.000@synthetic_query@z16@r22@c13.png,1,224,@17000.000@49000.000@grid0@z16@r08@c24.png,0.46237802505493164,False,45000.0,27000.0,17000.0,49000.0
563,@45000.000@27000.000@synthetic_query@z16@r22@c13.png,2,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.4962402880191803,False,45000.0,27000.0,32000.0,26000.0
563,@45000.000@27000.000@synthetic_query@z16@r22@c13.png,3,387,@31000.000@25000.000@grid0@z16@r15@c12.png,0.5736589431762695,False,45000.0,27000.0,31000.0,25000.0
563,@45000.000@27000.000@synthetic_query@z16@r22@c13.png,4,592,@47000.000@35000.000@grid0@z16@r23@c17.png,0.5737427473068237,False,45000.0,27000.0,47000.0,35000.0
563,@45000.000@27000.000@synthetic_query@z16@r22@c13.png,5,195,@15000.000@41000.000@grid0@z16@r07@c20.png,0.5778722763061523,False,45000.0,27000.0,15000.0,41000.0
564,@45000.000@29000.000@synthetic_query@z16@r22@c14.png,1,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.3919743597507477,False,45000.0,29000.0,32000.0,26000.0
564,@45000.000@29000.000@synthetic_query@z16@r22@c14.png,2,1190,@46000.000@32000.000@grid1@z16@r22@c15.png,0.4123567044734955,False,45000.0,29000.0,46000.0,32000.0
564,@45000.000@29000.000@synthetic_query@z16@r22@c14.png,3,513,@41000.000@27000.000@grid0@z16@r20@c13.png,0.41298604011535645,False,45000.0,29000.0,41000.0,27000.0
564,@45000.000@29000.000@synthetic_query@z16@r22@c14.png,4,515,@41000.000@31000.000@grid0@z16@r20@c15.png,0.4160009026527405,False,45000.0,29000.0,41000.0,31000.0
564,@45000.000@29000.000@synthetic_query@z16@r22@c14.png,5,1241,@50000.000@34000.000@grid1@z16@r24@c16.png,0.41682228446006775,False,45000.0,29000.0,50000.0,34000.0
565,@45000.000@31000.000@synthetic_query@z16@r22@c15.png,1,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.3964923620223999,False,45000.0,31000.0,42000.0,30000.0
565,@45000.000@31000.000@synthetic_query@z16@r22@c15.png,2,487,@39000.000@25000.000@grid0@z16@r19@c12.png,0.414522647857666,False,45000.0,31000.0,39000.0,25000.0
565,@45000.000@31000.000@synthetic_query@z16@r22@c15.png,3,435,@35000.000@21000.000@grid0@z16@r17@c10.png,0.42324450612068176,False,45000.0,31000.0,35000.0,21000.0
565,@45000.000@31000.000@synthetic_query@z16@r22@c15.png,4,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.44180870056152344,False,45000.0,31000.0,32000.0,26000.0
565,@45000.000@31000.000@synthetic_query@z16@r22@c15.png,5,1087,@38000.000@26000.000@grid1@z16@r18@c12.png,0.45833349227905273,False,45000.0,31000.0,38000.0,26000.0
566,@45000.000@33000.000@synthetic_query@z16@r22@c16.png,1,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.35631996393203735,False,45000.0,33000.0,39000.0,23000.0
566,@45000.000@33000.000@synthetic_query@z16@r22@c16.png,2,1236,@50000.000@24000.000@grid1@z16@r24@c11.png,0.36788681149482727,False,45000.0,33000.0,50000.0,24000.0
566,@45000.000@33000.000@synthetic_query@z16@r22@c16.png,3,560,@45000.000@21000.000@grid0@z16@r22@c10.png,0.3847677409648895,False,45000.0,33000.0,45000.0,21000.0
566,@45000.000@33000.000@synthetic_query@z16@r22@c16.png,4,511,@41000.000@23000.000@grid0@z16@r20@c11.png,0.3863492012023926,False,45000.0,33000.0,41000.0,23000.0
566,@45000.000@33000.000@synthetic_query@z16@r22@c16.png,5,1109,@40000.000@20000.000@grid1@z16@r19@c09.png,0.3865653872489929,False,45000.0,33000.0,40000.0,20000.0
567,@45000.000@35000.000@synthetic_query@z16@r22@c17.png,1,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.3167121708393097,False,45000.0,35000.0,42000.0,30000.0
567,@45000.000@35000.000@synthetic_query@z16@r22@c17.png,2,1166,@44000.000@34000.000@grid1@z16@r21@c16.png,0.31815868616104126,True,45000.0,35000.0,44000.0,34000.0
567,@45000.000@35000.000@synthetic_query@z16@r22@c17.png,3,618,@49000.000@37000.000@grid0@z16@r24@c18.png,0.32787999510765076,False,45000.0,35000.0,49000.0,37000.0
567,@45000.000@35000.000@synthetic_query@z16@r22@c17.png,4,1163,@44000.000@28000.000@grid1@z16@r21@c13.png,0.3315362334251404,False,45000.0,35000.0,44000.0,28000.0
567,@45000.000@35000.000@synthetic_query@z16@r22@c17.png,5,1118,@40000.000@38000.000@grid1@z16@r19@c18.png,0.334365576505661,False,45000.0,35000.0,40000.0,38000.0
568,@45000.000@37000.000@synthetic_query@z16@r22@c18.png,1,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.3597499430179596,False,45000.0,37000.0,42000.0,30000.0
568,@45000.000@37000.000@synthetic_query@z16@r22@c18.png,2,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.36083367466926575,False,45000.0,37000.0,32000.0,26000.0
568,@45000.000@37000.000@synthetic_query@z16@r22@c18.png,3,487,@39000.000@25000.000@grid0@z16@r19@c12.png,0.38085633516311646,False,45000.0,37000.0,39000.0,25000.0
568,@45000.000@37000.000@synthetic_query@z16@r22@c18.png,4,462,@37000.000@25000.000@grid0@z16@r18@c12.png,0.38159120082855225,False,45000.0,37000.0,37000.0,25000.0
568,@45000.000@37000.000@synthetic_query@z16@r22@c18.png,5,1087,@38000.000@26000.000@grid1@z16@r18@c12.png,0.3838959038257599,False,45000.0,37000.0,38000.0,26000.0
569,@45000.000@39000.000@synthetic_query@z16@r22@c19.png,1,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.3271511197090149,False,45000.0,39000.0,32000.0,26000.0
569,@45000.000@39000.000@synthetic_query@z16@r22@c19.png,2,1217,@48000.000@36000.000@grid1@z16@r23@c17.png,0.3358435332775116,False,45000.0,39000.0,48000.0,36000.0
569,@45000.000@39000.000@synthetic_query@z16@r22@c19.png,3,1119,@40000.000@40000.000@grid1@z16@r19@c19.png,0.33706653118133545,False,45000.0,39000.0,40000.0,40000.0
569,@45000.000@39000.000@synthetic_query@z16@r22@c19.png,4,1249,@50000.000@50000.000@grid1@z16@r24@c24.png,0.3418070673942566,False,45000.0,39000.0,50000.0,50000.0
569,@45000.000@39000.000@synthetic_query@z16@r22@c19.png,5,519,@41000.000@39000.000@grid0@z16@r20@c19.png,0.34642961621284485,False,45000.0,39000.0,41000.0,39000.0
570,@45000.000@41000.000@synthetic_query@z16@r22@c20.png,1,1114,@40000.000@30000.000@grid1@z16@r19@c14.png,0.28680235147476196,False,45000.0,41000.0,40000.0,30000.0
570,@45000.000@41000.000@synthetic_query@z16@r22@c20.png,2,1192,@46000.000@36000.000@grid1@z16@r22@c17.png,0.3007269501686096,False,45000.0,41000.0,46000.0,36000.0
570,@45000.000@41000.000@synthetic_query@z16@r22@c20.png,3,1217,@48000.000@36000.000@grid1@z16@r23@c17.png,0.31214696168899536,False,45000.0,41000.0,48000.0,36000.0
570,@45000.000@41000.000@synthetic_query@z16@r22@c20.png,4,1241,@50000.000@34000.000@grid1@z16@r24@c16.png,0.31667739152908325,False,45000.0,41000.0,50000.0,34000.0
570,@45000.000@41000.000@synthetic_query@z16@r22@c20.png,5,515,@41000.000@31000.000@grid0@z16@r20@c15.png,0.3180410861968994,False,45000.0,41000.0,41000.0,31000.0
571,@45000.000@43000.000@synthetic_query@z16@r22@c21.png,1,598,@47000.000@47000.000@grid0@z16@r23@c23.png,0.36779242753982544,False,45000.0,43000.0,47000.0,47000.0
571,@45000.000@43000.000@synthetic_query@z16@r22@c21.png,2,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.37349122762680054,False,45000.0,43000.0,32000.0,26000.0
571,@45000.000@43000.000@synthetic_query@z16@r22@c21.png,3,1223,@48000.000@48000.000@grid1@z16@r23@c23.png,0.3991019129753113,False,45000.0,43000.0,48000.0,48000.0
571,@45000.000@43000.000@synthetic_query@z16@r22@c21.png,4,596,@47000.000@43000.000@grid0@z16@r23@c21.png,0.4029827117919922,False,45000.0,43000.0,47000.0,43000.0
571,@45000.000@43000.000@synthetic_query@z16@r22@c21.png,5,521,@41000.000@43000.000@grid0@z16@r20@c21.png,0.40366652607917786,False,45000.0,43000.0,41000.0,43000.0
572,@45000.000@45000.000@synthetic_query@z16@r22@c22.png,1,598,@47000.000@47000.000@grid0@z16@r23@c23.png,0.34128761291503906,False,45000.0,45000.0,47000.0,47000.0
572,@45000.000@45000.000@synthetic_query@z16@r22@c22.png,2,1224,@48000.000@50000.000@grid1@z16@r23@c24.png,0.3522716462612152,False,45000.0,45000.0,48000.0,50000.0
572,@45000.000@45000.000@synthetic_query@z16@r22@c22.png,3,572,@45000.000@45000.000@grid0@z16@r22@c22.png,0.3772926926612854,True,45000.0,45000.0,45000.0,45000.0
572,@45000.000@45000.000@synthetic_query@z16@r22@c22.png,4,569,@45000.000@39000.000@grid0@z16@r22@c19.png,0.37856078147888184,False,45000.0,45000.0,45000.0,39000.0
572,@45000.000@45000.000@synthetic_query@z16@r22@c22.png,5,1249,@50000.000@50000.000@grid1@z16@r24@c24.png,0.3855283260345459,False,45000.0,45000.0,50000.0,50000.0
573,@45000.000@47000.000@synthetic_query@z16@r22@c23.png,1,1114,@40000.000@30000.000@grid1@z16@r19@c14.png,0.31369319558143616,False,45000.0,47000.0,40000.0,30000.0
573,@45000.000@47000.000@synthetic_query@z16@r22@c23.png,2,1245,@50000.000@42000.000@grid1@z16@r24@c20.png,0.3372870087623596,False,45000.0,47000.0,50000.0,42000.0
573,@45000.000@47000.000@synthetic_query@z16@r22@c23.png,3,1247,@50000.000@46000.000@grid1@z16@r24@c22.png,0.34540224075317383,False,45000.0,47000.0,50000.0,46000.0
573,@45000.000@47000.000@synthetic_query@z16@r22@c23.png,4,519,@41000.000@39000.000@grid0@z16@r20@c19.png,0.3472050130367279,False,45000.0,47000.0,41000.0,39000.0
573,@45000.000@47000.000@synthetic_query@z16@r22@c23.png,5,1248,@50000.000@48000.000@grid1@z16@r24@c23.png,0.349994957447052,False,45000.0,47000.0,50000.0,48000.0
574,@45000.000@49000.000@synthetic_query@z16@r22@c24.png,1,516,@41000.000@33000.000@grid0@z16@r20@c16.png,0.31059587001800537,False,45000.0,49000.0,41000.0,33000.0
574,@45000.000@49000.000@synthetic_query@z16@r22@c24.png,2,569,@45000.000@39000.000@grid0@z16@r22@c19.png,0.32085317373275757,False,45000.0,49000.0,45000.0,39000.0
574,@45000.000@49000.000@synthetic_query@z16@r22@c24.png,3,1072,@36000.000@46000.000@grid1@z16@r17@c22.png,0.3262234032154083,False,45000.0,49000.0,36000.0,46000.0
574,@45000.000@49000.000@synthetic_query@z16@r22@c24.png,4,1123,@40000.000@48000.000@grid1@z16@r19@c23.png,0.3267940580844879,False,45000.0,49000.0,40000.0,48000.0
574,@45000.000@49000.000@synthetic_query@z16@r22@c24.png,5,1114,@40000.000@30000.000@grid1@z16@r19@c14.png,0.3385867774486542,False,45000.0,49000.0,40000.0,30000.0
575,@47000.000@1000.000@synthetic_query@z16@r23@c00.png,1,550,@45000.000@1000.000@grid0@z16@r22@c00.png,0.20713934302330017,False,47000.0,1000.0,45000.0,1000.0
575,@47000.000@1000.000@synthetic_query@z16@r23@c00.png,2,575,@47000.000@1000.000@grid0@z16@r23@c00.png,0.22694703936576843,True,47000.0,1000.0,47000.0,1000.0
575,@47000.000@1000.000@synthetic_query@z16@r23@c00.png,3,600,@49000.000@1000.000@grid0@z16@r24@c00.png,0.32958266139030457,False,47000.0,1000.0,49000.0,1000.0
575,@47000.000@1000.000@synthetic_query@z16@r23@c00.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.3357723355293274,False,47000.0,1000.0,6000.0,18000.0
575,@47000.000@1000.000@synthetic_query@z16@r23@c00.png,5,527,@43000.000@5000.000@grid0@z16@r21@c02.png,0.340829461812973,False,47000.0,1000.0,43000.0,5000.0
576,@47000.000@3000.000@synthetic_query@z16@r23@c01.png,1,526,@43000.000@3000.000@grid0@z16@r21@c01.png,0.17020726203918457,False,47000.0,3000.0,43000.0,3000.0
576,@47000.000@3000.000@synthetic_query@z16@r23@c01.png,2,576,@47000.000@3000.000@grid0@z16@r23@c01.png,0.23035916686058044,True,47000.0,3000.0,47000.0,3000.0
576,@47000.000@3000.000@synthetic_query@z16@r23@c01.png,3,501,@41000.000@3000.000@grid0@z16@r20@c01.png,0.30412301421165466,False,47000.0,3000.0,41000.0,3000.0
576,@47000.000@3000.000@synthetic_query@z16@r23@c01.png,4,825,@18000.000@2000.000@grid1@z16@r08@c00.png,0.32165461778640747,False,47000.0,3000.0,18000.0,2000.0
576,@47000.000@3000.000@synthetic_query@z16@r23@c01.png,5,601,@49000.000@3000.000@grid0@z16@r24@c01.png,0.32309478521347046,False,47000.0,3000.0,49000.0,3000.0
577,@47000.000@5000.000@synthetic_query@z16@r23@c02.png,1,577,@47000.000@5000.000@grid0@z16@r23@c02.png,0.2750838100910187,True,47000.0,5000.0,47000.0,5000.0
577,@47000.000@5000.000@synthetic_query@z16@r23@c02.png,2,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.2968498468399048,False,47000.0,5000.0,14000.0,22000.0
577,@47000.000@5000.000@synthetic_query@z16@r23@c02.png,3,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.3224495053291321,False,47000.0,5000.0,9000.0,19000.0
577,@47000.000@5000.000@synthetic_query@z16@r23@c02.png,4,161,@13000.000@23000.000@grid0@z16@r06@c11.png,0.33396345376968384,False,47000.0,5000.0,13000.0,23000.0
577,@47000.000@5000.000@synthetic_query@z16@r23@c02.png,5,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.33397603034973145,False,47000.0,5000.0,12000.0,22000.0
578,@47000.000@7000.000@synthetic_query@z16@r23@c03.png,1,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.24104171991348267,False,47000.0,7000.0,14000.0,22000.0
578,@47000.000@7000.000@synthetic_query@z16@r23@c03.png,2,578,@47000.000@7000.000@grid0@z16@r23@c03.png,0.28254592418670654,True,47000.0,7000.0,47000.0,7000.0
578,@47000.000@7000.000@synthetic_query@z16@r23@c03.png,3,577,@47000.000@5000.000@grid0@z16@r23@c02.png,0.28490808606147766,False,47000.0,7000.0,47000.0,5000.0
578,@47000.000@7000.000@synthetic_query@z16@r23@c03.png,4,161,@13000.000@23000.000@grid0@z16@r06@c11.png,0.29470309615135193,False,47000.0,7000.0,13000.0,23000.0
578,@47000.000@7000.000@synthetic_query@z16@r23@c03.png,5,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.30701276659965515,False,47000.0,7000.0,12000.0,20000.0
579,@47000.000@9000.000@synthetic_query@z16@r23@c04.png,1,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.2505337595939636,False,47000.0,9000.0,14000.0,22000.0
579,@47000.000@9000.000@synthetic_query@z16@r23@c04.png,2,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.2526423931121826,False,47000.0,9000.0,11000.0,21000.0
579,@47000.000@9000.000@synthetic_query@z16@r23@c04.png,3,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.2632451057434082,False,47000.0,9000.0,12000.0,22000.0
579,@47000.000@9000.000@synthetic_query@z16@r23@c04.png,4,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.31668800115585327,False,47000.0,9000.0,16000.0,22000.0
579,@47000.000@9000.000@synthetic_query@z16@r23@c04.png,5,160,@13000.000@21000.000@grid0@z16@r06@c10.png,0.3297025263309479,False,47000.0,9000.0,13000.0,21000.0
580,@47000.000@11000.000@synthetic_query@z16@r23@c05.png,1,1201,@48000.000@4000.000@grid1@z16@r23@c01.png,0.418728768825531,False,47000.0,11000.0,48000.0,4000.0
580,@47000.000@11000.000@synthetic_query@z16@r23@c05.png,2,210,@17000.000@21000.000@grid0@z16@r08@c10.png,0.41945260763168335,False,47000.0,11000.0,17000.0,21000.0
580,@47000.000@11000.000@synthetic_query@z16@r23@c05.png,3,580,@47000.000@11000.000@grid0@z16@r23@c05.png,0.43072760105133057,True,47000.0,11000.0,47000.0,11000.0
580,@47000.000@11000.000@synthetic_query@z16@r23@c05.png,4,1229,@50000.000@10000.000@grid1@z16@r24@c04.png,0.43535447120666504,False,47000.0,11000.0,50000.0,10000.0
580,@47000.000@11000.000@synthetic_query@z16@r23@c05.png,5,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.4411078691482544,False,47000.0,11000.0,12000.0,20000.0
581,@47000.000@13000.000@synthetic_query@z16@r23@c06.png,1,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.2338481843471527,False,47000.0,13000.0,14000.0,22000.0
581,@47000.000@13000.000@synthetic_query@z16@r23@c06.png,2,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.2853069603443146,False,47000.0,13000.0,12000.0,20000.0
581,@47000.000@13000.000@synthetic_query@z16@r23@c06.png,3,1155,@44000.000@12000.000@grid1@z16@r21@c05.png,0.29884153604507446,False,47000.0,13000.0,44000.0,12000.0
581,@47000.000@13000.000@synthetic_query@z16@r23@c06.png,4,1152,@44000.000@6000.000@grid1@z16@r21@c02.png,0.3002764582633972,False,47000.0,13000.0,44000.0,6000.0
581,@47000.000@13000.000@synthetic_query@z16@r23@c06.png,5,578,@47000.000@7000.000@grid0@z16@r23@c03.png,0.3076772093772888,False,47000.0,13000.0,47000.0,7000.0
582,@47000.000@15000.000@synthetic_query@z16@r23@c07.png,1,277,@23000.000@5000.000@grid0@z16@r11@c02.png,0.32701992988586426,False,47000.0,15000.0,23000.0,5000.0
582,@47000.000@15000.000@synthetic_query@z16@r23@c07.png,2,122,@9000.000@45000.000@grid0@z16@r04@c22.png,0.3282086253166199,False,47000.0,15000.0,9000.0,45000.0
582,@47000.000@15000.000@synthetic_query@z16@r23@c07.png,3,582,@47000.000@15000.000@grid0@z16@r23@c07.png,0.3662223219871521,True,47000.0,15000.0,47000.0,15000.0
582,@47000.000@15000.000@synthetic_query@z16@r23@c07.png,4,746,@10000.000@44000.000@grid1@z16@r04@c21.png,0.38509494066238403,False,47000.0,15000.0,10000.0,44000.0
582,@47000.000@15000.000@synthetic_query@z16@r23@c07.png,5,901,@24000.000@4000.000@grid1@z16@r11@c01.png,0.3894380033016205,False,47000.0,15000.0,24000.0,4000.0
583,@47000.000@17000.000@synthetic_query@z16@r23@c08.png,1,1139,@42000.000@30000.000@grid1@z16@r20@c14.png,0.411905974149704,False,47000.0,17000.0,42000.0,30000.0
583,@47000.000@17000.000@synthetic_query@z16@r23@c08.png,2,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.4317082464694977,False,47000.0,17000.0,12000.0,40000.0
583,@47000.000@17000.000@synthetic_query@z16@r23@c08.png,3,1190,@46000.000@32000.000@grid1@z16@r22@c15.png,0.43577879667282104,False,47000.0,17000.0,46000.0,32000.0
583,@47000.000@17000.000@synthetic_query@z16@r23@c08.png,4,515,@41000.000@31000.000@grid0@z16@r20@c15.png,0.4402691721916199,False,47000.0,17000.0,41000.0,31000.0
583,@47000.000@17000.000@synthetic_query@z16@r23@c08.png,5,435,@35000.000@21000.000@grid0@z16@r17@c10.png,0.4440723955631256,False,47000.0,17000.0,35000.0,21000.0
584,@47000.000@19000.000@synthetic_query@z16@r23@c09.png,1,1234,@50000.000@20000.000@grid1@z16@r24@c09.png,0.47811242938041687,False,47000.0,19000.0,50000.0,20000.0
584,@47000.000@19000.000@synthetic_query@z16@r23@c09.png,2,1109,@40000.000@20000.000@grid1@z16@r19@c09.png,0.489195317029953,False,47000.0,19000.0,40000.0,20000.0
584,@47000.000@19000.000@synthetic_query@z16@r23@c09.png,3,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.48955994844436646,False,47000.0,19000.0,39000.0,23000.0
584,@47000.000@19000.000@synthetic_query@z16@r23@c09.png,4,509,@41000.000@19000.000@grid0@z16@r20@c09.png,0.4914402961730957,False,47000.0,19000.0,41000.0,19000.0
584,@47000.000@19000.000@synthetic_query@z16@r23@c09.png,5,224,@17000.000@49000.000@grid0@z16@r08@c24.png,0.49424874782562256,False,47000.0,19000.0,17000.0,49000.0
585,@47000.000@21000.000@synthetic_query@z16@r23@c10.png,1,561,@45000.000@23000.000@grid0@z16@r22@c11.png,0.539304792881012,False,47000.0,21000.0,45000.0,23000.0
585,@47000.000@21000.000@synthetic_query@z16@r23@c10.png,2,560,@45000.000@21000.000@grid0@z16@r22@c10.png,0.5634891986846924,False,47000.0,21000.0,45000.0,21000.0
585,@47000.000@21000.000@synthetic_query@z16@r23@c10.png,3,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.5756012201309204,False,47000.0,21000.0,39000.0,23000.0
585,@47000.000@21000.000@synthetic_query@z16@r23@c10.png,4,1136,@42000.000@24000.000@grid1@z16@r20@c11.png,0.580247163772583,False,47000.0,21000.0,42000.0,24000.0
585,@47000.000@21000.000@synthetic_query@z16@r23@c10.png,5,1185,@46000.000@22000.000@grid1@z16@r22@c10.png,0.5842278003692627,True,47000.0,21000.0,46000.0,22000.0
586,@47000.000@23000.000@synthetic_query@z16@r23@c11.png,1,1136,@42000.000@24000.000@grid1@z16@r20@c11.png,0.47937196493148804,False,47000.0,23000.0,42000.0,24000.0
586,@47000.000@23000.000@synthetic_query@z16@r23@c11.png,2,1236,@50000.000@24000.000@grid1@z16@r24@c11.png,0.48456019163131714,False,47000.0,23000.0,50000.0,24000.0
586,@47000.000@23000.000@synthetic_query@z16@r23@c11.png,3,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.4960748255252838,False,47000.0,23000.0,39000.0,23000.0
